time	Torso_X	Torso_Y	Torso_Z	Torso_RXV	Torso_RYV	Torso_RZV	Torso_XV	Torso_YV	Torso_ZV	Torso_R00	Torso_R01	Torso_R02	Torso_R10	Torso_R11	Torso_R12	Torso_R20	Torso_R21	Torso_R22	RightThigh_X	RightThigh_Y	RightThigh_Z	RightThigh_RXV	RightThigh_RYV	RightThigh_RZV	RightThigh_XV	RightThigh_YV	RightThigh_ZV	RightThigh_R00	RightThigh_R01	RightThigh_R02	RightThigh_R10	RightThigh_R11	RightThigh_R12	RightThigh_R20	RightThigh_R21	RightThigh_R22	RightLeg_X	RightLeg_Y	RightLeg_Z	RightLeg_RXV	RightLeg_RYV	RightLeg_RZV	RightLeg_XV	RightLeg_YV	RightLeg_ZV	RightLeg_R00	RightLeg_R01	RightLeg_R02	RightLeg_R10	RightLeg_R11	RightLeg_R12	RightLeg_R20	RightLeg_R21	RightLeg_R22	RightFoot_X	RightFoot_Y	RightFoot_Z	RightFoot_RXV	RightFoot_RYV	RightFoot_RZV	RightFoot_XV	RightFoot_YV	RightFoot_ZV	RightFoot_R00	RightFoot_R01	RightFoot_R02	RightFoot_R10	RightFoot_R11	RightFoot_R12	RightFoot_R20	RightFoot_R21	RightFoot_R22	LeftThigh_X	LeftThigh_Y	LeftThigh_Z	LeftThigh_RXV	LeftThigh_RYV	LeftThigh_RZV	LeftThigh_XV	LeftThigh_YV	LeftThigh_ZV	LeftThigh_R00	LeftThigh_R01	LeftThigh_R02	LeftThigh_R10	LeftThigh_R11	LeftThigh_R12	LeftThigh_R20	LeftThigh_R21	LeftThigh_R22	LeftLeg_X	LeftLeg_Y	LeftLeg_Z	LeftLeg_RXV	LeftLeg_RYV	LeftLeg_RZV	LeftLeg_XV	LeftLeg_YV	LeftLeg_ZV	LeftLeg_R00	LeftLeg_R01	LeftLeg_R02	LeftLeg_R10	LeftLeg_R11	LeftLeg_R12	LeftLeg_R20	LeftLeg_R21	LeftLeg_R22	LeftFoot_X	LeftFoot_Y	LeftFoot_Z	LeftFoot_RXV	LeftFoot_RYV	LeftFoot_RZV	LeftFoot_XV	LeftFoot_YV	LeftFoot_ZV	LeftFoot_R00	LeftFoot_R01	LeftFoot_R02	LeftFoot_R10	LeftFoot_R11	LeftFoot_R12	LeftFoot_R20	LeftFoot_R21	LeftFoot_R22
0.0328	0.342478	0	3.11359	0	1.68257e-17	-0.121242	-9.72717	-4.12537	6.74276e-17	-0.937607	-0.347697	0	0	1.38778e-16	-1	0.347697	-0.937607	1.38778e-16	0.342478	0	3.11359	1.09362e-17	-1.27868e-17	4.03305	4.71086	9.45749	6.74276e-17	0.486549	0.873653	0	9.02017e-17	-1.05465e-16	-1	-0.873653	0.486549	1.38778e-16	0.882547	1.00124e-16	2.14384	1.62112e-17	-4.50568e-18	5.16314	-3.86858	14.1911	8.1621e-17	-0.0839211	0.996472	0	1.3371e-16	-3.71627e-17	-1	-0.996472	-0.0839211	1.38778e-16	0.781003	2.61912e-16	0.938104	-8.76675e-18	-1.43614e-17	0.826558	20.7174	-1.86755	8.70729e-17	0.981443	-0.191752	0	-7.23078e-17	-1.18452e-16	-1	0.191752	0.981443	1.38778e-16	0.342478	0	3.11359	1.62807e-17	-4.24787e-18	-3.66257	-1.53598	10.4536	6.74276e-17	-0.0997229	0.995015	0	1.34282e-16	-3.50363e-17	-1	-0.995015	-0.0997229	1.38778e-16	0.231786	1.49053e-16	2.00912	1.39216e-17	9.44953e-18	-2.61371	-5.81776	3.05304	7.21428e-17	-0.814256	0.580505	0	1.14825e-16	7.79394e-17	-1	-0.580505	-0.814256	1.38778e-16	-0.753464	2.87992e-16	1.30671	1.68033e-17	-8.69181e-19	-1.84382	-4.70453	3.42428	6.07088e-17	-0.298798	0.954316	0	1.38593e-16	-7.16897e-18	-1	-0.954316	-0.298798	1.38778e-16
0.033	0.344589	0	3.11369	3.33747e-18	1.20983e-17	-0.120245	-9.72902	-4.12391	-2.44327e-16	-0.937599	-0.34772	-2.77556e-17	2.77556e-17	1.00614e-16	-1	0.34772	-0.937599	1.00614e-16	0.344589	0	3.11369	5.3178e-18	-1.13679e-17	4.02275	4.72108	9.45367	-2.44327e-16	0.487253	0.873261	-2.77556e-17	4.42246e-17	-9.45395e-17	-1	-0.873261	0.487253	1.00614e-16	0.88544	4.90894e-17	2.14437	1.07559e-17	-6.46671e-18	5.15108	-3.84838	14.185	-2.31709e-16	-0.0828921	0.996559	-2.77556e-17	8.94501e-17	-5.37794e-17	-1	-0.996559	-0.0828921	1.00614e-16	0.785141	1.57324e-16	0.938533	-9.15391e-18	-8.5857e-18	0.801109	20.6936	-1.86337	-2.23884e-16	0.981412	-0.191914	-2.77556e-17	-7.61271e-17	-7.14017e-17	-1	0.191914	0.981412	1.00614e-16	0.344589	0	3.11369	1.08683e-17	-6.27604e-18	-3.66025	-1.54151	10.4539	-2.44327e-16	-0.100452	0.994942	-2.77556e-17	9.03845e-17	-5.21938e-17	-1	-0.994942	-0.100452	1.00614e-16	0.233088	1.00327e-16	2.0093	1.18825e-17	4.03907e-18	-2.61234	-5.82294	3.05201	-2.37361e-16	-0.81456	0.58008	-2.77556e-17	9.88192e-17	3.35903e-17	-1	-0.58008	-0.81456	1.00614e-16	-0.752529	2.19898e-16	1.30741	1.19111e-17	-3.95389e-18	-1.84378	-4.70776	3.42864	-2.42248e-16	-0.29915	0.954206	-2.77556e-17	9.90572e-17	-3.28819e-17	-1	-0.954206	-0.29915	1.00614e-16
0.0332	0.346701	0	3.11378	0	-9.51582e-18	-0.11925	-9.73087	-4.12246	-3.84097e-17	-0.93759	-0.347742	0	0	-7.97973e-17	-1	0.347742	-0.93759	-7.97973e-17	0.346701	0	3.11378	-6.17301e-18	7.24188e-18	4.01245	4.73126	9.44985	-3.84097e-17	0.487956	0.872868	0	-5.17653e-17	6.07286e-17	-1	-0.872868	0.487956	-7.97973e-17	0.888331	-5.74595e-17	2.1449	-9.16289e-18	2.56755e-18	5.13903	-3.82822	14.1789	-4.64482e-17	-0.0818654	0.996643	0	-7.68377e-17	2.15308e-17	-1	-0.996643	-0.0818654	-7.97973e-17	0.789274	-1.50433e-16	0.938962	4.96109e-18	8.12025e-18	0.77578	20.6698	-1.85915	-4.9555e-17	0.981381	-0.192071	0	4.16025e-17	6.80944e-17	-1	0.192071	0.981381	-7.97973e-17	0.346701	0	3.11378	-9.21096e-18	2.38935e-18	-3.65794	-1.54704	10.4542	-3.84097e-17	-0.10118	0.994868	0	-7.72408e-17	2.00365e-17	-1	-0.994868	-0.10118	-7.97973e-17	0.234391	-8.57373e-17	2.00948	-7.86806e-18	-5.35205e-18	-2.61097	-5.82813	3.05099	-4.10619e-17	-0.814863	0.579654	0	-6.59796e-17	-4.48809e-17	-1	-0.579654	-0.814863	-7.97973e-17	-0.751593	-1.65573e-16	1.3081	-9.50345e-18	4.85017e-19	-1.84372	-4.71098	3.433	-3.45859e-17	-0.299502	0.954096	0	-7.96936e-17	4.06723e-18	-1	-0.954096	-0.299502	-7.97973e-17
0.0334	0.348812	0	3.11388	0	9.84684e-18	-0.118257	-9.73272	-4.121	3.98917e-17	-0.937582	-0.347765	0	0	8.32667e-17	-1	0.347765	-0.937582	8.32667e-17	0.348812	0	3.11388	6.38155e-18	-7.49907e-18	4.00217	4.74142	9.44603	3.98917e-17	0.488656	0.872477	0	5.39636e-17	-6.34136e-17	-1	-0.872477	0.488656	8.32667e-17	0.89122	5.98996e-17	2.14543	9.47883e-18	-2.66683e-18	5.12699	-3.8081	14.1728	4.82157e-17	-0.080841	0.996727	0	8.01548e-17	-2.25512e-17	-1	-0.996727	-0.080841	8.32667e-17	0.793402	1.56887e-16	0.939392	-5.13517e-18	-8.4018e-18	0.75057	20.6461	-1.85488	5.14426e-17	0.981351	-0.192224	0	-4.3424e-17	-7.10472e-17	-1	0.192224	0.981351	8.32667e-17	0.348812	0	3.11388	9.53312e-18	-2.46572e-18	-3.65562	-1.55257	10.4546	3.98917e-17	-0.101908	0.994794	0	8.06139e-17	-2.08506e-17	-1	-0.994794	-0.101908	8.32667e-17	0.235694	8.94814e-17	2.00966	8.139e-18	5.54228e-18	-2.6096	-5.83332	3.04996	4.26287e-17	-0.815165	0.579228	0	6.88249e-17	4.68666e-17	-1	-0.579228	-0.815165	8.32667e-17	-0.750656	1.7276e-16	1.30879	9.83421e-18	-4.98497e-19	-1.84367	-4.71421	3.43736	3.59225e-17	-0.299854	0.953985	0	8.316e-17	-4.21539e-18	-1	-0.953985	-0.299854	8.32667e-17
0.0336	0.350924	0	3.11398	-3.25476e-18	5.28898e-18	-0.117265	-9.73456	-4.11955	3.14594e-16	-0.937574	-0.347787	2.77556e-17	-2.77556e-17	4.51028e-17	-1	0.347787	-0.937574	4.51028e-17	0.350924	0	3.11398	5.90483e-18	-1.92346e-18	3.9919	4.75155	9.4422	3.14594e-16	0.489354	0.872085	2.77556e-17	5.03546e-17	-1.64027e-17	-1	-0.872085	0.489354	4.51028e-17	0.894107	5.58936e-17	2.14596	5.97459e-18	1.69443e-18	5.11498	-3.78801	14.1667	3.16729e-16	-0.0798189	0.996809	2.77556e-17	5.09494e-17	1.44496e-17	-1	-0.996809	-0.0798189	4.51028e-17	0.797526	1.17542e-16	0.939823	1.78093e-20	-6.21019e-18	0.725479	20.6224	-1.85056	3.14679e-16	0.981322	-0.192371	2.77556e-17	1.51872e-19	-5.29586e-17	-1	0.192371	0.981322	4.51028e-17	0.350924	0	3.11398	5.9342e-18	1.83086e-18	-3.65331	-1.5581	10.4549	3.14594e-16	-0.102635	0.994719	2.77556e-17	5.0605e-17	1.5613e-17	-1	-0.994719	-0.102635	4.51028e-17	0.236999	5.61716e-17	2.00984	2.5369e-18	5.66841e-18	-2.60823	-5.8385	3.04894	3.12562e-16	-0.815467	0.578803	2.77556e-17	2.16339e-17	4.83385e-17	-1	-0.578803	-0.815467	4.51028e-17	-0.749717	8.23486e-17	1.30949	5.44594e-18	2.98471e-18	-1.84361	-4.71743	3.44172	3.05703e-16	-0.300205	0.953875	2.77556e-17	4.64413e-17	2.54527e-17	-1	-0.953875	-0.300205	4.51028e-17
0.0338	0.353036	0	3.11407	0	-1.33126e-17	-0.116275	-9.7364	-4.1181	-5.43353e-17	-0.937565	-0.347809	0	0	-1.14492e-16	-1	0.347809	-0.937565	-1.14492e-16	0.353036	0	3.11407	-8.61091e-18	1.01527e-17	3.98164	4.76165	9.43838	-5.43353e-17	0.49005	0.871694	0	-7.40563e-17	8.73157e-17	-1	-0.871694	0.49005	-1.14492e-16	0.896991	-8.22025e-17	2.14649	-1.28074e-17	3.6323e-18	5.10298	-3.76797	14.1605	-6.56048e-17	-0.0787991	0.996891	0	-1.10148e-16	3.12388e-17	-1	-0.996891	-0.0787991	-1.14492e-16	0.801644	-2.15481e-16	0.940254	6.94645e-18	1.13565e-17	0.700505	20.5987	-1.84619	-6.99999e-17	0.981294	-0.192513	0	5.97414e-17	9.76695e-17	-1	0.192513	0.981294	-1.14492e-16	0.353036	0	3.11407	-1.28931e-17	3.31532e-18	-3.65099	-1.56362	10.4552	-5.43353e-17	-0.103362	0.994644	0	-1.10885e-16	2.85127e-17	-1	-0.994644	-0.103362	-1.14492e-16	0.238304	-1.23082e-16	2.01002	-1.09962e-17	-7.50392e-18	-2.60686	-5.84368	3.04791	-5.80153e-17	-0.815769	0.578377	0	-9.457e-17	-6.45358e-17	-1	-0.578377	-0.815769	-1.14492e-16	-0.748777	-2.37512e-16	1.31018	-1.32959e-17	6.64771e-19	-1.84356	-4.72065	3.44607	-4.89356e-17	-0.300557	0.953764	0	-1.14349e-16	5.71722e-18	-1	-0.953764	-0.300557	-1.14492e-16
0.034	0.355148	0	3.11417	0	-5.59976e-18	-0.115287	-9.73824	-4.11664	-2.29422e-17	-0.937557	-0.347831	0	0	-4.85723e-17	-1	0.347831	-0.937557	-4.85723e-17	0.355148	0	3.11417	-3.61858e-18	4.27356e-18	3.97139	4.77173	9.43455	-2.29422e-17	0.490744	0.871304	0	-3.13875e-17	3.70687e-17	-1	-0.871304	0.490744	-4.85723e-17	0.899874	-3.48401e-17	2.14702	-5.3857e-18	1.53351e-18	5.09099	-3.74795	14.1543	-2.76858e-17	-0.0777817	0.99697	0	-4.67154e-17	1.33016e-17	-1	-0.99697	-0.0777817	-4.85723e-17	0.805758	-9.13657e-17	0.940686	2.92272e-18	4.77651e-18	0.675648	20.575	-1.84179	-2.95414e-17	0.981267	-0.192651	0	2.53516e-17	4.14314e-17	-1	0.192651	0.981267	-4.85723e-17	0.355148	0	3.11417	-5.42432e-18	1.39072e-18	-3.64867	-1.56915	10.4555	-2.29422e-17	-0.104088	0.994568	0	-4.70505e-17	1.2063e-17	-1	-0.994568	-0.104088	-4.85723e-17	0.23961	-5.2226e-17	2.0102	-4.62382e-18	-3.15874e-18	-2.60548	-5.84886	3.04688	-2.44859e-17	-0.816071	0.577952	0	-4.0107e-17	-2.73988e-17	-1	-0.577952	-0.816071	-4.85723e-17	-0.747836	-1.00755e-16	1.31087	-5.59288e-18	2.77696e-19	-1.84349	-4.72386	3.45043	-2.06638e-17	-0.300909	0.953653	0	-4.85125e-17	2.40873e-18	-1	-0.953653	-0.300909	-4.85723e-17
0.0342	0.35726	0	3.11426	3.1725e-18	-7.93124e-19	-0.114301	-9.74008	-4.11519	-2.96452e-16	-0.937549	-0.347852	-2.77556e-17	2.77556e-17	-6.93889e-18	-1	0.347852	-0.937549	-6.93889e-18	0.35726	0	3.11426	-2.93484e-18	-1.44239e-18	3.96116	4.78178	9.43073	-2.96452e-16	0.491436	0.870914	-2.77556e-17	-2.56764e-17	-1.26192e-17	-1	-0.870914	0.491436	-6.93889e-18	0.902754	-2.85008e-17	2.14755	-1.63455e-18	-2.83232e-18	5.07902	-3.72798	14.1482	-2.94851e-16	-0.0767665	0.997049	-2.77556e-17	-1.43004e-17	-2.47794e-17	-1	-0.997049	-0.0767665	-6.93889e-18	0.809867	-4.58042e-17	0.941118	-2.29176e-18	2.33272e-18	0.650908	20.5514	-1.83733	-2.91424e-16	0.981241	-0.192783	-2.77556e-17	-2.00502e-17	2.04086e-17	-1	0.192783	0.981241	-6.93889e-18	0.35726	0	3.11426	-1.55414e-18	-2.87722e-18	-3.64635	-1.57468	10.4558	-2.96452e-16	-0.104814	0.994492	-2.77556e-17	-1.35969e-17	-2.51723e-17	-1	-0.994492	-0.104814	-6.93889e-18	0.240917	-1.50925e-17	2.01038	1.13618e-18	-3.06641e-18	-2.60411	-5.85404	3.04585	-2.93258e-16	-0.816372	0.577527	-2.77556e-17	9.94026e-18	-2.68274e-17	-1	-0.577527	-0.816372	-6.93889e-18	-0.746893	-3.06482e-18	1.31157	-9.48392e-19	-3.12959e-18	-1.84343	-4.72708	3.45479	-2.89548e-16	-0.30126	0.953542	-2.77556e-17	-8.29731e-18	-2.73802e-17	-1	-0.953542	-0.30126	-6.93889e-18
0.0344	0.359373	0	3.11436	0	-1.96573e-18	-0.113317	-9.74192	-4.11374	-8.11584e-18	-0.937541	-0.347874	0	0	-1.73472e-17	-1	0.347874	-0.937541	-1.73472e-17	0.359373	0	3.11436	-1.26781e-18	1.50226e-18	3.95094	4.7918	9.4269	-8.11584e-18	0.492126	0.870524	0	-1.11882e-17	1.32571e-17	-1	-0.870524	0.492126	-1.73472e-17	0.905633	-1.24189e-17	2.14807	-1.88946e-18	5.42252e-19	5.06706	-3.70804	14.142	-9.78334e-18	-0.0757537	0.997127	0	-1.66742e-17	4.78527e-18	-1	-0.997127	-0.0757537	-1.73472e-17	0.813971	-3.25946e-17	0.941551	1.02651e-18	1.67642e-18	0.626283	20.5278	-1.83284	-1.04395e-17	0.981216	-0.192911	0	9.05875e-18	1.47941e-17	-1	0.192911	0.981216	-1.73472e-17	0.359373	0	3.11436	-1.90484e-18	4.85504e-19	-3.64403	-1.5802	10.4561	-8.11584e-18	-0.105539	0.994415	0	-1.68098e-17	4.28448e-18	-1	-0.994415	-0.105539	-1.73472e-17	0.242224	-1.86589e-17	2.01055	-1.62204e-18	-1.11045e-18	-2.60273	-5.85921	3.04482	-8.65475e-18	-0.816672	0.577101	0	-1.43142e-17	-9.79955e-18	-1	-0.577101	-0.816672	-1.73472e-17	-0.745949	-3.5979e-17	1.31226	-1.96338e-18	9.61244e-20	-1.84336	-4.73029	3.45914	-7.3111e-18	-0.301612	0.953431	0	-1.73265e-17	8.4828e-19	-1	-0.953431	-0.301612	-1.73472e-17
0.0346	0.361486	0	3.11445	0	-1.59793e-17	-0.112334	-9.74375	-4.11229	-6.62316e-17	-0.937534	-0.347895	0	0	-1.42247e-16	-1	0.347895	-0.937534	-1.42247e-16	0.361486	0	3.11445	-1.0296e-17	1.22201e-17	3.94073	4.8018	9.42307	-6.62316e-17	0.492814	0.870135	0	-9.16547e-17	1.08783e-16	-1	-0.870135	0.492814	-1.42247e-16	0.908509	-1.01737e-16	2.1486	-1.53547e-17	4.42382e-18	5.05512	-3.68815	14.1358	-7.97959e-17	-0.0747431	0.997203	0	-1.36687e-16	3.93808e-17	-1	-0.997203	-0.0747431	-1.42247e-16	0.81807	-2.67128e-16	0.941984	8.34641e-18	1.36262e-17	0.601773	20.5042	-1.8283	-8.51487e-17	0.981192	-0.193034	0	7.42997e-17	1.21301e-16	-1	0.193034	0.981192	-1.42247e-16	0.361486	0	3.11445	-1.5487e-17	3.93568e-18	-3.64171	-1.58573	10.4564	-6.62316e-17	-0.106264	0.994338	0	-1.37865e-16	3.50354e-17	-1	-0.994338	-0.106264	-1.42247e-16	0.243533	-1.5303e-16	2.01073	-1.31809e-17	-9.03334e-18	-2.60135	-5.86439	3.04379	-7.06002e-17	-0.816973	0.576676	0	-1.17336e-16	-8.04148e-17	-1	-0.576676	-0.816973	-1.42247e-16	-0.745004	-2.95007e-16	1.31296	-1.59604e-17	7.75863e-19	-1.84329	-4.7335	3.46349	-5.96699e-17	-0.301963	0.95332	0	-1.4208e-16	6.90673e-18	-1	-0.95332	-0.301963	-1.42247e-16
0.0348	0.363599	0	3.11454	0	1.66124e-17	-0.111354	-9.74557	-4.11084	6.91292e-17	-0.937526	-0.347916	0	0	1.49186e-16	-1	0.347916	-0.937526	1.49186e-16	0.363599	0	3.11454	1.06936e-17	-1.2713e-17	3.93053	4.81177	9.41924	6.91292e-17	0.493499	0.869746	0	9.60331e-17	-1.14167e-16	-1	-0.869746	0.493499	1.49186e-16	0.911383	1.06597e-16	2.14912	1.59584e-17	-4.61561e-18	5.0432	-3.66828	14.1295	8.32406e-17	-0.0737349	0.997278	0	1.43312e-16	-4.145e-17	-1	-0.997278	-0.0737349	1.49186e-16	0.822164	2.80005e-16	0.942418	-8.67916e-18	-1.41649e-17	0.577378	20.4806	-1.82372	8.88254e-17	0.981169	-0.193152	0	-7.79423e-17	-1.27207e-16	-1	0.193152	0.981169	1.49186e-16	0.363599	0	3.11454	1.61036e-17	-4.08026e-18	-3.63938	-1.59125	10.4567	6.91292e-17	-0.106988	0.99426	0	1.44616e-16	-3.66424e-17	-1	-0.99426	-0.106988	1.49186e-16	0.244842	1.60524e-16	2.01091	1.36985e-17	9.39811e-18	-2.59997	-5.86956	3.04276	7.36583e-17	-0.817273	0.576251	0	1.23018e-16	8.43987e-17	-1	-0.576251	-0.817273	1.49186e-16	-0.744058	3.09376e-16	1.31365	1.65931e-17	-8.00862e-19	-1.84322	-4.73671	3.46785	6.22866e-17	-0.302315	0.953208	0	1.49013e-16	-7.19206e-18	-1	-0.953208	-0.302315	1.49186e-16
0.035	0.365712	0	3.11463	0	-3.44646e-18	-0.110375	-9.7474	-4.10939	-1.43992e-17	-0.937518	-0.347937	0	0	-3.1225e-17	-1	0.347937	-0.937518	-3.1225e-17	0.365712	0	3.11463	-2.2164e-18	2.63925e-18	3.92035	4.82171	9.41541	-1.43992e-17	0.494183	0.869358	0	-2.00806e-17	2.39117e-17	-1	-0.869358	0.494183	-3.1225e-17	0.914255	-2.22895e-17	2.14965	-3.30977e-18	9.60978e-19	5.03129	-3.64846	14.1233	-1.73288e-17	-0.072729	0.997352	0	-2.99866e-17	8.7065e-18	-1	-0.997352	-0.072729	-3.1225e-17	0.826253	-5.85733e-17	0.942852	1.801e-18	2.93844e-18	0.553096	20.4571	-1.81909	-1.84916e-17	0.981147	-0.193265	0	1.63172e-17	2.66224e-17	-1	0.193265	0.981147	-3.1225e-17	0.365712	0	3.11463	-3.34148e-18	8.44144e-19	-3.63706	-1.59678	10.457	-1.43992e-17	-0.107712	0.994182	0	-3.02739e-17	7.64797e-18	-1	-0.994182	-0.107712	-3.1225e-17	0.246152	-3.36041e-17	2.01109	-2.84095e-18	-1.95117e-18	-2.59859	-5.87473	3.04173	-1.53362e-17	-0.817572	0.575826	0	-2.57391e-17	-1.76777e-17	-1	-0.575826	-0.817572	-3.1225e-17	-0.74311	-6.47484e-17	1.31434	-3.44251e-18	1.64957e-19	-1.84314	-4.73992	3.4722	-1.29753e-17	-0.302666	0.953097	0	-3.11892e-17	1.49451e-18	-1	-0.953097	-0.302666	-3.1225e-17
0.0352	0.367826	0	3.11473	0	4.5546e-18	-0.109398	-9.74922	-4.10794	1.91063e-17	-0.93751	-0.347958	0	0	4.16334e-17	-1	0.347958	-0.93751	4.16334e-17	0.367826	0	3.11473	2.92622e-18	-3.49021e-18	3.91018	4.83163	9.41158	1.91063e-17	0.494864	0.86897	0	2.67485e-17	-3.19039e-17	-1	-0.86897	0.494864	4.16334e-17	0.917125	2.96908e-17	2.15017	4.37266e-18	-1.27446e-18	5.0194	-3.62867	14.1171	2.29804e-17	-0.0717253	0.997424	0	3.99702e-17	-1.16498e-17	-1	-0.997424	-0.0717253	4.16334e-17	0.830338	7.80548e-17	0.943287	-2.3806e-18	-3.88293e-18	0.528928	20.4336	-1.81443	2.45225e-17	0.981125	-0.193374	0	-2.17609e-17	-3.54936e-17	-1	0.193374	0.981125	4.16334e-17	0.367826	0	3.11473	4.41665e-18	-1.11245e-18	-3.63474	-1.6023	10.4573	1.91063e-17	-0.108435	0.994104	0	4.03724e-17	-1.01688e-17	-1	-0.994104	-0.108435	4.16334e-17	0.247463	4.48134e-17	2.01127	3.75312e-18	2.5804e-18	-2.59721	-5.8799	3.04069	2.03411e-17	-0.817871	0.575401	0	3.43071e-17	2.35873e-17	-1	-0.575401	-0.817871	4.16334e-17	-0.742161	8.6325e-17	1.31504	4.54945e-18	-2.16418e-19	-1.84306	-4.74312	3.47655	1.72188e-17	-0.303017	0.952985	0	4.15863e-17	-1.97827e-18	-1	-0.952985	-0.303017	4.16334e-17
0.0354	0.36994	0	3.11482	0	7.89949e-18	-0.108423	-9.75104	-4.10649	3.32739e-17	-0.937503	-0.347978	0	0	7.28584e-17	-1	0.347978	-0.937503	7.28584e-17	0.36994	0	3.11482	5.07037e-18	-6.0575e-18	3.90002	4.84152	9.40775	3.32739e-17	0.495544	0.868583	0	4.67649e-17	-5.58694e-17	-1	-0.868583	0.495544	7.28584e-17	0.919993	5.19091e-17	2.15069	7.58166e-18	-2.2182e-18	5.00753	-3.60892	14.1108	3.99978e-17	-0.070724	0.997496	0	6.9927e-17	-2.04588e-17	-1	-0.997496	-0.070724	7.28584e-17	0.834417	1.36521e-16	0.943722	-4.12977e-18	-6.73402e-18	0.504872	20.4102	-1.80972	4.26818e-17	0.981105	-0.193478	0	-3.80896e-17	-6.2109e-17	-1	0.193478	0.981105	7.28584e-17	0.36994	0	3.11482	7.6616e-18	-1.92403e-18	-3.63241	-1.60782	10.4576	3.32739e-17	-0.109158	0.994024	0	7.06643e-17	-1.77456e-17	-1	-0.994024	-0.109158	7.28584e-17	0.248775	7.84373e-17	2.01145	6.50718e-18	4.47868e-18	-2.59583	-5.88506	3.03966	3.54096e-17	-0.81817	0.574976	0	6.00169e-17	4.13076e-17	-1	-0.574976	-0.81817	7.28584e-17	-0.741211	1.51058e-16	1.31573	7.8907e-18	-3.7262e-19	-1.84297	-4.74632	3.4809	2.99904e-17	-0.303369	0.952873	0	7.27773e-17	-3.43674e-18	-1	-0.952873	-0.303369	7.28584e-17
0.0356	0.372054	0	3.11491	0	4.47347e-18	-0.107449	-9.75286	-4.10504	1.89212e-17	-0.937495	-0.347998	0	0	4.16334e-17	-1	0.347998	-0.937495	4.16334e-17	0.372054	0	3.11491	2.86859e-18	-3.43265e-18	3.88987	4.85138	9.40392	1.89212e-17	0.496221	0.868196	0	2.66972e-17	-3.19468e-17	-1	-0.868196	0.496221	4.16334e-17	0.922859	2.96339e-17	2.15121	4.2922e-18	-1.26056e-18	4.99567	-3.58921	14.1045	2.27315e-17	-0.069725	0.997566	0	3.99463e-17	-1.17316e-17	-1	-0.997566	-0.069725	4.16334e-17	0.838492	7.79689e-17	0.944157	-2.33915e-18	-3.81318e-18	0.480928	20.3867	-1.80497	2.42568e-17	0.981085	-0.193577	0	-2.17698e-17	-3.54882e-17	-1	0.193577	0.981085	4.16334e-17	0.372054	0	3.11491	4.33952e-18	-1.08651e-18	-3.63008	-1.61335	10.4579	1.89212e-17	-0.10988	0.993945	0	4.03867e-17	-1.01119e-17	-1	-0.993945	-0.10988	4.16334e-17	0.250087	4.48293e-17	2.01163	3.68375e-18	2.5381e-18	-2.59445	-5.89023	3.03862	2.01273e-17	-0.818469	0.574551	0	3.42836e-17	2.36214e-17	-1	-0.574551	-0.818469	4.16334e-17	-0.74026	8.63124e-17	1.31642	4.46856e-18	-2.09464e-19	-1.84289	-4.74952	3.48525	1.70562e-17	-0.30372	0.952761	0	4.15877e-17	-1.94942e-18	-1	-0.952761	-0.30372	4.16334e-17
0.0358	0.374168	0	3.115	0	-9.60488e-18	-0.106478	-9.75468	-4.10359	-4.0796e-17	-0.937488	-0.348019	0	0	-9.02056e-17	-1	0.348019	-0.937488	-9.02056e-17	0.374168	0	3.115	-6.15319e-18	7.37509e-18	3.87974	4.86122	9.40009	-4.0796e-17	0.496896	0.86781	0	-5.77886e-17	6.92642e-17	-1	-0.86781	0.496896	-9.02056e-17	0.925723	-6.41453e-17	2.15173	-9.2129e-18	2.71591e-18	4.98382	-3.56954	14.0983	-4.89823e-17	-0.0687283	0.997635	0	-8.65243e-17	2.55069e-17	-1	-0.997635	-0.0687283	-9.02056e-17	0.842562	-1.6884e-16	0.944593	5.02329e-18	8.18659e-18	0.457095	20.3633	-1.80019	-5.22686e-17	0.981066	-0.193671	0	4.7177e-17	7.68855e-17	-1	0.193671	0.981066	-9.02056e-17	0.374168	0	3.115	-9.31891e-18	2.32626e-18	-3.62776	-1.61887	10.4581	-4.0796e-17	-0.110601	0.993865	0	-8.752e-17	2.18475e-17	-1	-0.993865	-0.110601	-9.02056e-17	0.251401	-9.71472e-17	2.01181	-7.90657e-18	-5.45343e-18	-2.59306	-5.89539	3.03759	-4.33781e-17	-0.818767	0.574127	0	-7.42557e-17	-5.12167e-17	-1	-0.574127	-0.818767	-9.02056e-17	-0.739307	-1.86997e-16	1.31712	-9.5945e-18	4.46405e-19	-1.8428	-4.75272	3.4896	-3.67795e-17	-0.304071	0.952649	0	-9.01081e-17	4.19248e-18	-1	-0.952649	-0.304071	-9.02056e-17
