time	Torso_X	Torso_Y	Torso_Z	Torso_RXV	Torso_RYV	Torso_RZV	Torso_XV	Torso_YV	Torso_ZV	Torso_QW	Torso_QX	Torso_QY	Torso_QZ	Torso_CMX	Torso_CMY	Torso_CMZ	RightThigh_X	RightThigh_Y	RightThigh_Z	RightThigh_RXV	RightThigh_RYV	RightThigh_RZV	RightThigh_XV	RightThigh_YV	RightThigh_ZV	RightThigh_QW	RightThigh_QX	RightThigh_QY	RightThigh_QZ	RightThigh_CMX	RightThigh_CMY	RightThigh_CMZ	RightLeg_X	RightLeg_Y	RightLeg_Z	RightLeg_RXV	RightLeg_RYV	RightLeg_RZV	RightLeg_XV	RightLeg_YV	RightLeg_ZV	RightLeg_QW	RightLeg_QX	RightLeg_QY	RightLeg_QZ	RightLeg_CMX	RightLeg_CMY	RightLeg_CMZ	RightFoot_X	RightFoot_Y	RightFoot_Z	RightFoot_RXV	RightFoot_RYV	RightFoot_RZV	RightFoot_XV	RightFoot_YV	RightFoot_ZV	RightFoot_QW	RightFoot_QX	RightFoot_QY	RightFoot_QZ	RightFoot_CMX	RightFoot_CMY	RightFoot_CMZ	LeftThigh_X	LeftThigh_Y	LeftThigh_Z	LeftThigh_RXV	LeftThigh_RYV	LeftThigh_RZV	LeftThigh_XV	LeftThigh_YV	LeftThigh_ZV	LeftThigh_QW	LeftThigh_QX	LeftThigh_QY	LeftThigh_QZ	LeftThigh_CMX	LeftThigh_CMY	LeftThigh_CMZ	LeftLeg_X	LeftLeg_Y	LeftLeg_Z	LeftLeg_RXV	LeftLeg_RYV	LeftLeg_RZV	LeftLeg_XV	LeftLeg_YV	LeftLeg_ZV	LeftLeg_QW	LeftLeg_QX	LeftLeg_QY	LeftLeg_QZ	LeftLeg_CMX	LeftLeg_CMY	LeftLeg_CMZ	LeftFoot_X	LeftFoot_Y	LeftFoot_Z	LeftFoot_RXV	LeftFoot_RYV	LeftFoot_RZV	LeftFoot_XV	LeftFoot_YV	LeftFoot_ZV	LeftFoot_QW	LeftFoot_QX	LeftFoot_QY	LeftFoot_QZ	LeftFoot_CMX	LeftFoot_CMY	LeftFoot_CMZ	RightArm_X	RightArm_Y	RightArm_Z	RightArm_RXV	RightArm_RYV	RightArm_RZV	RightArm_XV	RightArm_YV	RightArm_ZV	RightArm_QW	RightArm_QX	RightArm_QY	RightArm_QZ	RightArm_CMX	RightArm_CMY	RightArm_CMZ	RightForearm_X	RightForearm_Y	RightForearm_Z	RightForearm_RXV	RightForearm_RYV	RightForearm_RZV	RightForearm_XV	RightForearm_YV	RightForearm_ZV	RightForearm_QW	RightForearm_QX	RightForearm_QY	RightForearm_QZ	RightForearm_CMX	RightForearm_CMY	RightForearm_CMZ	RightHand_X	RightHand_Y	RightHand_Z	RightHand_RXV	RightHand_RYV	RightHand_RZV	RightHand_XV	RightHand_YV	RightHand_ZV	RightHand_QW	RightHand_QX	RightHand_QY	RightHand_QZ	RightHand_CMX	RightHand_CMY	RightHand_CMZ	LeftArm_X	LeftArm_Y	LeftArm_Z	LeftArm_RXV	LeftArm_RYV	LeftArm_RZV	LeftArm_XV	LeftArm_YV	LeftArm_ZV	LeftArm_QW	LeftArm_QX	LeftArm_QY	LeftArm_QZ	LeftArm_CMX	LeftArm_CMY	LeftArm_CMZ	LeftForearm_X	LeftForearm_Y	LeftForearm_Z	LeftForearm_RXV	LeftForearm_RYV	LeftForearm_RZV	LeftForearm_XV	LeftForearm_YV	LeftForearm_ZV	LeftForearm_QW	LeftForearm_QX	LeftForearm_QY	LeftForearm_QZ	LeftForearm_CMX	LeftForearm_CMY	LeftForearm_CMZ	LeftHand_X	LeftHand_Y	LeftHand_Z	LeftHand_RXV	LeftHand_RYV	LeftHand_RZV	LeftHand_XV	LeftHand_YV	LeftHand_ZV	LeftHand_QW	LeftHand_QX	LeftHand_QY	LeftHand_QZ	LeftHand_CMX	LeftHand_CMY	LeftHand_CMZ
0.00055	0.000548559	8.91512e-05	0.804106	0.350648	0.0568074	0.60473	-1.09544	0.144132	-0.176593	0.0864008	0.0851075	0.707194	-0.69654	-0.182892	9.13459e-05	0.758601	-0.581437	-0.0998924	0.658173	0.00566951	-0.355174	1.49298	0.624061	1.01035	-0.210678	0.583352	0.590564	0.398247	-0.3903	-0.534927	-0.0980453	0.544321	-0.467998	-0.0953874	0.380484	0.00277262	-0.355209	1.63314	0.635934	1.45311	-0.104126	0.584939	0.592183	0.395836	-0.387918	-0.414776	-0.0933177	0.253177	-0.346513	-0.0906631	0.0898915	-0.308605	0.17591	1.71195	1.38247	-1.53768	0.00776527	0.628058	0.638535	-0.315658	0.313332	-0.280033	-0.0917121	0.177523	-0.582166	0.100085	0.66112	0.202624	-0.291761	-1.73573	0.0135372	1.22723	-0.210678	0.44439	0.448975	0.552981	-0.543278	-0.606997	0.101769	0.540664	-0.642729	0.104193	0.367325	0.199284	-0.294053	-1.97182	0.0215922	0.706307	-0.12315	0.447481	0.45212	0.550412	-0.540735	-0.669045	0.106093	0.231871	-0.702798	0.10853	0.0581363	-0.354341	-0.0249775	-2.00601	0.0628741	-0.0613942	-0.0305229	0.691934	0.702636	-0.116918	0.117729	-0.598855	0.108378	0.0941328	0.00127711	-0.199888	0.801159	0.270672	-0.230039	-1.16443	-0.646823	0.873111	-0.176593	0.370405	0.373696	0.606397	-0.596183	-0.0915537	-0.197484	0.615039	-0.159392	-0.195727	0.479029	0.251188	-0.251169	-1.38248	-0.608007	0.504726	-0.0937795	0.394222	0.397923	0.590782	-0.580709	-0.228303	-0.193448	0.307357	-0.310251	-0.190739	0.103208	-0.283757	-0.213689	-2.02489	0.0301892	0.609759	0.00794388	0.696914	0.706945	0.0871485	-0.0833354	-0.118009	-0.18934	0.0558267	-0.000179988	0.200066	0.807053	0.247196	-0.255099	8.19081	-0.457458	1.03036	-0.176593	0.398788	0.402569	0.587626	-0.577583	-0.0746049	0.202657	0.612841	-0.128992	0.20455	0.470917	0.00970665	-0.355087	-3.08751	2.35279	3.24138	-0.084758	0.581124	0.588291	0.401598	-0.393609	-0.0609897	0.207332	0.298891	0.0198784	0.210641	0.0943197	-0.345097	-0.0841983	3.66469	2.44139	-1.88124	0.0590523	0.6994	0.709994	-0.0572214	0.0589329	0.215206	0.210875	0.126737
0.0006	0.000603423	9.80886e-05	0.804112	0.350565	0.0565562	0.60451	-1.09548	0.144355	-0.176687	0.0864096	0.0851199	0.707187	-0.696545	-0.182835	0.000100907	0.758602	-0.581379	-0.0998815	0.658164	0.0054171	-0.355057	1.48923	0.624213	1.01038	-0.210621	0.58337	0.590575	0.39822	-0.390283	-0.53486	-0.0980367	0.544315	-0.467919	-0.0953819	0.380483	0.00251869	-0.355089	1.63171	0.636087	1.452	-0.104104	0.584958	0.592196	0.395806	-0.387899	-0.414686	-0.0933147	0.25318	-0.34641	-0.0906632	0.0899002	-0.308373	0.176071	1.71079	1.38103	-1.53703	0.00774889	0.628051	0.638515	-0.315685	0.313359	-0.279937	-0.0917114	0.177537	-0.582106	0.100096	0.661107	0.202396	-0.291771	-1.72712	0.0134611	1.22728	-0.210621	0.444369	0.448949	0.552995	-0.543303	-0.606947	0.101778	0.540653	-0.642694	0.104199	0.367318	0.199059	-0.294058	-1.98671	0.0215378	0.708941	-0.12309	0.447456	0.452091	0.550429	-0.540763	-0.669024	0.106097	0.231866	-0.702794	0.108531	0.0581345	-0.354232	-0.024781	-2.02186	0.0611229	-0.0603163	-0.0304615	0.691947	0.702635	-0.116884	0.117693	-0.598847	0.10838	0.0941205	0.00133057	-0.199879	0.801169	0.270447	-0.230115	-1.16379	-0.646776	0.873278	-0.176687	0.370389	0.373678	0.606402	-0.5962	-0.0915111	-0.197477	0.615054	-0.159357	-0.195722	0.479048	0.25096	-0.251224	-1.38327	-0.607934	0.505112	-0.0938461	0.394203	0.397902	0.59079	-0.580729	-0.22828	-0.193446	0.307381	-0.310242	-0.190739	0.103237	-0.283773	-0.213465	-2.02551	0.0302263	0.609678	0.0078995	0.696915	0.706935	0.0871811	-0.0833739	-0.118005	-0.189343	0.0558365	-0.000123729	0.200075	0.807056	0.246846	-0.255268	8.19483	-0.456892	1.03065	-0.176687	0.398908	0.402688	0.587538	-0.577507	-0.0744691	0.202664	0.612813	-0.128798	0.204555	0.470867	0.00953421	-0.35497	-3.09391	2.35255	3.2436	-0.0847909	0.581097	0.588256	0.401638	-0.39366	-0.0608223	0.207335	0.298831	0.0200142	0.21064	0.0942469	-0.345047	-0.0838886	3.66373	2.44034	-1.88191	0.0589719	0.699401	0.709983	-0.0572885	0.058995	0.215336	0.210872	0.1267
0.00065	0.000658291	0.000107031	0.804119	0.350493	0.0563132	0.604308	-1.09553	0.14458	-0.176781	0.0864184	0.0851323	0.707179	-0.69655	-0.182779	0.00011047	0.758603	-0.58132	-0.0998706	0.658154	0.00517134	-0.354951	1.48553	0.624379	1.0104	-0.210569	0.583388	0.590587	0.398193	-0.390267	-0.534793	-0.098028	0.544308	-0.46784	-0.0953764	0.380482	0.00227127	-0.354981	1.63017	0.636254	1.45091	-0.104084	0.584977	0.592208	0.395777	-0.387881	-0.414597	-0.0933116	0.253183	-0.346307	-0.0906634	0.0899087	-0.308154	0.176231	1.70963	1.37958	-1.53639	0.00773536	0.628044	0.638495	-0.315712	0.313386	-0.279842	-0.0917107	0.177552	-0.582046	0.100106	0.661094	0.20218	-0.291788	-1.71934	0.013396	1.22734	-0.210569	0.444347	0.448924	0.553008	-0.543328	-0.606898	0.101787	0.540643	-0.64266	0.104206	0.36731	0.198847	-0.294069	-2.00014	0.0214908	0.71134	-0.123032	0.447431	0.452062	0.550445	-0.540792	-0.669003	0.106101	0.231861	-0.702791	0.108533	0.0581327	-0.354135	-0.024592	-2.0366	0.0595605	-0.0593564	-0.0304007	0.691959	0.702635	-0.11685	0.117657	-0.59884	0.108381	0.0941082	0.00138405	-0.19987	0.801179	0.270236	-0.230194	-1.16316	-0.646733	0.873449	-0.176781	0.370372	0.373659	0.606407	-0.596217	-0.0914684	-0.197471	0.615069	-0.159322	-0.195718	0.479066	0.250746	-0.251283	-1.38404	-0.607865	0.505498	-0.0939112	0.394184	0.39788	0.590797	-0.580749	-0.228257	-0.193444	0.307405	-0.310234	-0.19074	0.103266	-0.283795	-0.213254	-2.02616	0.0302664	0.609601	0.00785827	0.696916	0.706926	0.0872138	-0.0834123	-0.118001	-0.189345	0.0558462	-6.74676e-05	0.200084	0.807059	0.246508	-0.255442	8.19881	-0.456327	1.03094	-0.176781	0.399027	0.402807	0.587449	-0.577432	-0.0743332	0.202671	0.612786	-0.128604	0.204561	0.470817	0.00936855	-0.354865	-3.1003	2.3523	3.24582	-0.0848219	0.58107	0.588222	0.401678	-0.39371	-0.0606548	0.207337	0.29877	0.02015	0.210638	0.0941741	-0.345007	-0.0835879	3.66276	2.43929	-1.88257	0.0588982	0.699401	0.709972	-0.0573555	0.0590571	0.215466	0.210869	0.126663
0.0007	0.000713164	0.000115977	0.804125	0.350431	0.0560776	0.604125	-1.09558	0.144807	-0.176874	0.0864272	0.0851447	0.707172	-0.696555	-0.182723	0.000120035	0.758604	-0.581262	-0.0998597	0.658144	0.00493152	-0.354855	1.4819	0.624556	1.01043	-0.210521	0.583406	0.590598	0.398166	-0.390251	-0.534726	-0.0980193	0.544302	-0.46776	-0.0953709	0.38048	0.00202968	-0.354884	1.62852	0.636433	1.44985	-0.104064	0.584997	0.592221	0.395748	-0.387862	-0.414507	-0.0933086	0.253186	-0.346204	-0.0906635	0.0899173	-0.307948	0.176393	1.70845	1.37812	-1.53576	0.0077245	0.628037	0.638475	-0.315739	0.313413	-0.279746	-0.0917099	0.177566	-0.581986	0.100117	0.661081	0.201974	-0.29181	-1.71231	0.0133411	1.22742	-0.210521	0.444325	0.448898	0.553021	-0.543354	-0.606848	0.101796	0.540632	-0.642625	0.104212	0.367302	0.198645	-0.294086	-2.01227	0.0214508	0.713527	-0.122978	0.447405	0.452033	0.550462	-0.54082	-0.668982	0.106106	0.231856	-0.702787	0.108535	0.0581309	-0.354049	-0.0244097	-2.05026	0.0581689	-0.0585034	-0.0303403	0.691971	0.702635	-0.116816	0.11762	-0.598832	0.108383	0.0940958	0.00143753	-0.199861	0.801188	0.270037	-0.230275	-1.16254	-0.646693	0.873623	-0.176874	0.370356	0.373641	0.606411	-0.596234	-0.0914258	-0.197464	0.615084	-0.159287	-0.195713	0.479085	0.250544	-0.251345	-1.38482	-0.607798	0.505883	-0.0939748	0.394165	0.397859	0.590805	-0.580768	-0.228234	-0.193442	0.307428	-0.310225	-0.190741	0.103295	-0.283822	-0.213054	-2.02682	0.0303094	0.609525	0.00781999	0.696917	0.706916	0.0872465	-0.0834508	-0.117997	-0.189348	0.0558559	-1.12041e-05	0.200093	0.807062	0.246182	-0.255619	8.20276	-0.455762	1.03124	-0.176874	0.399147	0.402927	0.58736	-0.577356	-0.0741973	0.202678	0.612759	-0.12841	0.204567	0.470768	0.00920898	-0.35477	-3.1067	2.35205	3.24803	-0.0848512	0.581043	0.588187	0.401718	-0.39376	-0.0604873	0.20734	0.29871	0.0202858	0.210637	0.0941012	-0.344976	-0.0832955	3.66177	2.43824	-1.88322	0.0588307	0.699402	0.709961	-0.0574225	0.0591191	0.215596	0.210867	0.126626
0.00075	0.000768042	0.000124928	0.804131	0.350378	0.0558487	0.603959	-1.09564	0.145036	-0.176967	0.086436	0.0851572	0.707165	-0.696559	-0.182667	0.000129602	0.758604	-0.581203	-0.0998488	0.658135	0.00469704	-0.35477	1.47831	0.624745	1.01047	-0.210476	0.583424	0.590609	0.398139	-0.390234	-0.534659	-0.0980106	0.544296	-0.467681	-0.0953654	0.380479	0.00179329	-0.354797	1.62678	0.636624	1.4488	-0.104045	0.585016	0.592234	0.395718	-0.387844	-0.414418	-0.0933056	0.253189	-0.346101	-0.0906636	0.0899258	-0.307754	0.176555	1.70725	1.37663	-1.53513	0.0077161	0.62803	0.638456	-0.315766	0.31344	-0.279651	-0.0917092	0.17758	-0.581926	0.100128	0.661068	0.201779	-0.291838	-1.70594	0.0132957	1.2275	-0.210476	0.444304	0.448873	0.553034	-0.543379	-0.606798	0.101805	0.540621	-0.64259	0.104218	0.367294	0.198454	-0.294109	-2.02321	0.0214173	0.715524	-0.122925	0.44738	0.452004	0.550478	-0.540849	-0.668961	0.10611	0.231851	-0.702783	0.108536	0.0581291	-0.353973	-0.0242334	-2.06291	0.0569316	-0.0577475	-0.0302802	0.691983	0.702635	-0.116781	0.117583	-0.598825	0.108385	0.0940833	0.00149102	-0.199852	0.801198	0.269849	-0.23036	-1.16193	-0.646655	0.8738	-0.176967	0.37034	0.373622	0.606416	-0.596251	-0.0913831	-0.197458	0.615099	-0.159253	-0.195709	0.479104	0.250352	-0.251411	-1.38558	-0.607733	0.506268	-0.0940372	0.394146	0.397837	0.590813	-0.580788	-0.228211	-0.19344	0.307452	-0.310216	-0.190742	0.103324	-0.283854	-0.212864	-2.0275	0.030355	0.609452	0.00778441	0.696919	0.706906	0.0872792	-0.0834892	-0.117993	-0.189351	0.0558656	4.50621e-05	0.200102	0.807065	0.245867	-0.2558	8.20669	-0.455197	1.03155	-0.176967	0.399266	0.403046	0.587272	-0.57728	-0.0740613	0.202685	0.612731	-0.128216	0.204572	0.470718	0.00905486	-0.354686	-3.11309	2.35179	3.25025	-0.084879	0.581016	0.588153	0.401759	-0.393811	-0.0603198	0.207342	0.29865	0.0204215	0.210636	0.0940284	-0.344954	-0.0830104	3.66076	2.43718	-1.88387	0.0587688	0.699402	0.70995	-0.0574894	0.0591812	0.215726	0.210864	0.126589
0.0008	0.000822925	0.000133884	0.804138	0.350334	0.0556257	0.603807	-1.0957	0.145266	-0.177059	0.0864447	0.0851696	0.707158	-0.696564	-0.18261	0.000139171	0.758605	-0.581144	-0.0998379	0.658125	0.00446733	-0.354694	1.47477	0.624944	1.0105	-0.210435	0.583442	0.590621	0.398112	-0.390218	-0.534592	-0.0980019	0.54429	-0.467602	-0.0953599	0.380478	0.00156158	-0.354719	1.62496	0.636825	1.44776	-0.104027	0.585035	0.592246	0.395689	-0.387825	-0.414328	-0.0933025	0.253192	-0.345998	-0.0906638	0.0899343	-0.307569	0.176717	1.70601	1.37514	-1.5345	0.00770999	0.628023	0.638436	-0.315793	0.313468	-0.279556	-0.0917085	0.177594	-0.581866	0.100139	0.661055	0.201592	-0.291871	-1.70017	0.0132589	1.2276	-0.210435	0.444282	0.448847	0.553048	-0.543404	-0.606749	0.101814	0.54061	-0.642556	0.104225	0.367287	0.198271	-0.294137	-2.03309	0.0213898	0.717351	-0.122874	0.447354	0.451974	0.550495	-0.540877	-0.668939	0.106114	0.231845	-0.702779	0.108538	0.0581273	-0.353905	-0.0240625	-2.07459	0.0558341	-0.0570795	-0.0302204	0.691995	0.702635	-0.116746	0.117546	-0.598818	0.108386	0.0940708	0.00154452	-0.199843	0.801207	0.269671	-0.230447	-1.16133	-0.646618	0.873979	-0.177059	0.370323	0.373604	0.606421	-0.596268	-0.0913404	-0.197452	0.615114	-0.159218	-0.195704	0.479123	0.250171	-0.251481	-1.38634	-0.607671	0.506653	-0.0940985	0.394127	0.397815	0.59082	-0.580808	-0.228188	-0.193438	0.307475	-0.310207	-0.190743	0.103354	-0.28389	-0.212683	-2.02819	0.0304033	0.60938	0.00775135	0.69692	0.706896	0.0873119	-0.0835277	-0.117989	-0.189353	0.0558753	0.000101332	0.200111	0.807068	0.245561	-0.255984	8.21059	-0.454633	1.03186	-0.177059	0.399386	0.403165	0.587183	-0.577204	-0.0739253	0.202692	0.612704	-0.128022	0.204578	0.470668	0.00890564	-0.354611	-3.11948	2.35152	3.25247	-0.0849052	0.580989	0.588118	0.401799	-0.393861	-0.0601523	0.207344	0.29859	0.0205572	0.210634	0.0939555	-0.34494	-0.0827319	3.65973	2.43613	-1.88451	0.0587121	0.699403	0.709939	-0.0575563	0.0592432	0.215856	0.210861	0.126552
0.00085	0.000877814	0.000142844	0.804144	0.350297	0.0554082	0.603669	-1.09576	0.145498	-0.177152	0.0864535	0.085182	0.70715	-0.696569	-0.182554	0.000148743	0.758606	-0.581086	-0.0998271	0.658115	0.0042419	-0.354627	1.47127	0.625152	1.01054	-0.210397	0.58346	0.590632	0.398085	-0.390202	-0.534525	-0.0979933	0.544283	-0.467523	-0.0953544	0.380476	0.00133405	-0.35465	1.62305	0.637036	1.44675	-0.104009	0.585054	0.592259	0.39566	-0.387807	-0.414239	-0.0932995	0.253195	-0.345896	-0.0906639	0.0899427	-0.307395	0.176881	1.70472	1.37362	-1.53387	0.007706	0.628016	0.638416	-0.31582	0.313495	-0.27946	-0.0917078	0.177608	-0.581806	0.10015	0.661042	0.201414	-0.291909	-1.69494	0.0132301	1.2277	-0.210397	0.444261	0.448822	0.553061	-0.543429	-0.606699	0.101823	0.540599	-0.642521	0.104231	0.367279	0.198098	-0.294169	-2.04201	0.021368	0.719025	-0.122824	0.447329	0.451944	0.550512	-0.540906	-0.668918	0.106119	0.23184	-0.702776	0.108539	0.0581255	-0.353846	-0.0238965	-2.08537	0.0548632	-0.0564915	-0.0301608	0.692007	0.702635	-0.116711	0.117509	-0.59881	0.108388	0.0940583	0.00159802	-0.199834	0.801217	0.269502	-0.230536	-1.16073	-0.646584	0.87416	-0.177152	0.370307	0.373585	0.606425	-0.596285	-0.0912977	-0.197445	0.615129	-0.159183	-0.195699	0.479142	0.249998	-0.251554	-1.38709	-0.60761	0.507037	-0.0941587	0.394108	0.397794	0.590828	-0.580828	-0.228165	-0.193436	0.307499	-0.310199	-0.190743	0.103383	-0.283932	-0.212511	-2.0289	0.030454	0.60931	0.00772059	0.696921	0.706886	0.0873446	-0.0835662	-0.117985	-0.189356	0.055885	0.000157604	0.20012	0.807071	0.245264	-0.256171	8.21447	-0.454068	1.03218	-0.177152	0.399506	0.403284	0.587094	-0.577129	-0.0737892	0.202699	0.612676	-0.127827	0.204584	0.470619	0.00876083	-0.354544	-3.12586	2.35125	3.25469	-0.0849302	0.580961	0.588083	0.40184	-0.393912	-0.0599847	0.207347	0.298529	0.0206929	0.210633	0.0938826	-0.344933	-0.0824594	3.65869	2.43508	-1.88515	0.0586601	0.699404	0.709927	-0.0576233	0.0593053	0.215985	0.210858	0.126515
0.0009	0.000932709	0.000151808	0.80415	0.350268	0.0551955	0.603544	-1.09583	0.145732	-0.177244	0.0864623	0.0851944	0.707143	-0.696574	-0.182498	0.000158317	0.758607	-0.581027	-0.0998162	0.658106	0.00402032	-0.354567	1.46782	0.625369	1.01058	-0.210361	0.583477	0.590643	0.398058	-0.390186	-0.534458	-0.0979846	0.544277	-0.467444	-0.0953489	0.380475	0.00111028	-0.354588	1.62108	0.637255	1.44574	-0.103991	0.585074	0.592272	0.395631	-0.387788	-0.414149	-0.0932965	0.253198	-0.345793	-0.0906641	0.0899511	-0.307228	0.177045	1.70337	1.3721	-1.53325	0.00770395	0.628008	0.638397	-0.315847	0.313522	-0.279365	-0.0917071	0.177622	-0.581746	0.100161	0.66103	0.201243	-0.291951	-1.69019	0.0132086	1.22781	-0.210361	0.44424	0.448797	0.553074	-0.543453	-0.606649	0.101833	0.540589	-0.642485	0.104238	0.367271	0.197931	-0.294206	-2.05006	0.0213515	0.720562	-0.122776	0.447303	0.451914	0.550529	-0.540935	-0.668897	0.106123	0.231835	-0.702772	0.108541	0.0581238	-0.353795	-0.0237349	-2.0953	0.054007	-0.055976	-0.0301012	0.69202	0.702635	-0.116676	0.117471	-0.598803	0.108389	0.0940457	0.00165154	-0.199826	0.801226	0.269341	-0.230628	-1.16014	-0.646551	0.874343	-0.177244	0.370291	0.373566	0.60643	-0.596302	-0.091255	-0.197439	0.615144	-0.159148	-0.195695	0.479161	0.249833	-0.251629	-1.38784	-0.607551	0.507422	-0.094218	0.394089	0.397772	0.590836	-0.580848	-0.228142	-0.193433	0.307522	-0.31019	-0.190744	0.103412	-0.283977	-0.212347	-2.02962	0.030507	0.609241	0.00769196	0.696922	0.706877	0.0873773	-0.0836046	-0.117981	-0.189359	0.0558947	0.000213881	0.200129	0.807074	0.244975	-0.256361	8.21833	-0.453503	1.0325	-0.177244	0.399626	0.403404	0.587005	-0.577053	-0.073653	0.202706	0.612649	-0.127633	0.204589	0.470569	0.00861999	-0.354485	-3.13224	2.35097	3.25691	-0.0849541	0.580934	0.588049	0.401881	-0.393962	-0.0598171	0.207349	0.298469	0.0208286	0.210631	0.0938097	-0.344932	-0.0821924	3.65763	2.43402	-1.88578	0.0586124	0.699404	0.709916	-0.0576901	0.0593673	0.216115	0.210856	0.126478
0.00095	0.00098761	0.000160777	0.804156	0.350245	0.0549871	0.60343	-1.0959	0.145967	-0.177336	0.0864711	0.0852068	0.707136	-0.696578	-0.182442	0.000167893	0.758607	-0.580969	-0.0998053	0.658096	0.0038022	-0.354514	1.4644	0.625593	1.01062	-0.210329	0.583495	0.590654	0.398031	-0.39017	-0.534391	-0.0979759	0.544271	-0.467365	-0.0953434	0.380474	0.000889885	-0.354534	1.61903	0.637482	1.44475	-0.103974	0.585093	0.592284	0.395601	-0.38777	-0.41406	-0.0932934	0.253201	-0.345691	-0.0906642	0.0899595	-0.30707	0.177209	1.70197	1.37056	-1.53263	0.00770368	0.628001	0.638377	-0.315873	0.313549	-0.27927	-0.0917063	0.177636	-0.581686	0.100172	0.661017	0.201078	-0.291997	-1.68587	0.013194	1.22793	-0.210329	0.444219	0.448772	0.553087	-0.543478	-0.606599	0.101842	0.540578	-0.64245	0.104244	0.367263	0.197772	-0.294247	-2.05733	0.0213398	0.721976	-0.12273	0.447277	0.451884	0.550547	-0.540964	-0.668876	0.106127	0.23183	-0.702769	0.108542	0.058122	-0.35375	-0.0235772	-2.10443	0.0532547	-0.0555263	-0.0300418	0.692032	0.702635	-0.116641	0.117433	-0.598796	0.108391	0.0940331	0.00170506	-0.199817	0.801236	0.269188	-0.230722	-1.15955	-0.646519	0.874527	-0.177336	0.370274	0.373548	0.606435	-0.596319	-0.0912122	-0.197433	0.615159	-0.159113	-0.19569	0.479179	0.249676	-0.251708	-1.38859	-0.607494	0.507807	-0.0942764	0.39407	0.39775	0.590843	-0.580868	-0.22812	-0.193431	0.307546	-0.310181	-0.190745	0.103441	-0.284026	-0.212189	-2.03034	0.0305624	0.609174	0.00766529	0.696924	0.706867	0.0874101	-0.0836431	-0.117977	-0.189361	0.0559044	0.000270161	0.200138	0.807077	0.244693	-0.256554	8.22216	-0.452938	1.03283	-0.177336	0.399746	0.403523	0.586916	-0.576977	-0.0735168	0.202713	0.612622	-0.127438	0.204595	0.47052	0.00848273	-0.354433	-3.13862	2.35069	3.25913	-0.0849769	0.580907	0.588014	0.401922	-0.394013	-0.0596494	0.207352	0.298409	0.0209642	0.21063	0.0937368	-0.344938	-0.0819302	3.65655	2.43297	-1.88641	0.0585686	0.699405	0.709905	-0.057757	0.0594293	0.216245	0.210853	0.12644
0.001	0.00104252	0.000169751	0.804163	0.350227	0.0547828	0.603326	-1.09598	0.146203	-0.177429	0.0864799	0.0852191	0.707128	-0.696583	-0.182385	0.000177472	0.758608	-0.58091	-0.0997945	0.658087	0.0035872	-0.354468	1.46102	0.625824	1.01066	-0.210298	0.583513	0.590666	0.398004	-0.390153	-0.534324	-0.0979673	0.544265	-0.467286	-0.0953379	0.380472	0.000672528	-0.354485	1.61692	0.637716	1.44377	-0.103958	0.585112	0.592297	0.395572	-0.387751	-0.413971	-0.0932904	0.253204	-0.345588	-0.0906643	0.0899679	-0.306918	0.177374	1.7005	1.36902	-1.53201	0.00770506	0.627994	0.638357	-0.3159	0.313576	-0.279175	-0.0917056	0.17765	-0.581626	0.100183	0.661004	0.20092	-0.292047	-1.68195	0.0131856	1.22806	-0.210298	0.444197	0.448747	0.5531	-0.543503	-0.60655	0.101851	0.540567	-0.642415	0.10425	0.367255	0.197618	-0.294291	-2.06389	0.0213326	0.723278	-0.122684	0.447251	0.451854	0.550564	-0.540993	-0.668854	0.106131	0.231825	-0.702765	0.108544	0.0581203	-0.353711	-0.0234231	-2.11282	0.0525967	-0.0551365	-0.0299823	0.692044	0.702635	-0.116605	0.117395	-0.598789	0.108392	0.0940204	0.00175859	-0.199808	0.801245	0.269042	-0.230818	-1.15897	-0.646489	0.874713	-0.177429	0.370258	0.373529	0.606439	-0.596336	-0.0911695	-0.197426	0.615174	-0.159078	-0.195686	0.479198	0.249525	-0.251789	-1.38933	-0.607437	0.508192	-0.0943341	0.394052	0.397729	0.590851	-0.580888	-0.228097	-0.193429	0.307569	-0.310172	-0.190746	0.10347	-0.284078	-0.212038	-2.03108	0.0306199	0.609106	0.0076404	0.696925	0.706857	0.0874429	-0.0836816	-0.117973	-0.189364	0.055914	0.000326446	0.200147	0.80708	0.244418	-0.25675	8.22598	-0.452371	1.03316	-0.177429	0.399865	0.403642	0.586827	-0.576901	-0.0733806	0.20272	0.612594	-0.127243	0.204601	0.47047	0.00834869	-0.354388	-3.14499	2.35041	3.26135	-0.0849987	0.580879	0.587979	0.401962	-0.394064	-0.0594817	0.207354	0.298349	0.0210997	0.210629	0.0936639	-0.344949	-0.0816725	3.65546	2.43191	-1.88703	0.0585284	0.699405	0.709894	-0.0578238	0.0594913	0.216374	0.21085	0.126403
